,Unnamed: 0,platforms,genres,rating,title,url,star,review,author,n_ratings,cover,id,type
196,196,Arcade/街机,游戏 / 乱斗/清版 / 动作,8.9,恐龙快打 キャディラックス 恐竜新世紀,https://www.douban.com/game/10735256/,45.0,又一个童年经典，填补了名将之后的空虚。。最爱用黄帽,Max·Planck,1638.0,https://img3.doubanio.com/lpic/s26018225.jpg,196,动作
197,197,PC / PS4 / Xbox One,游戏 / 冒险 / 动作,8.9,逃出生天 A Way Out,https://www.douban.com/game/27068061/,45.0,看寅子和表哥联机玩居然给看哭了😢5555,开门查水表,423.0,https://img3.doubanio.com/lpic/s29475126.jpg,197,动作
198,198,iPhone / iPad / Android,游戏 / 横版过关 / 益智 / 动作,8.9,死期将至 Sometimes You Die,https://www.douban.com/game/26751940/,45.0,一千零一次死亡？,虚清,34.0,https://img3.doubanio.com/lpic/s28533796.jpg,198,动作
199,199,PS3 / Arcade/街机,游戏 / 格斗 / 动作,8.9,机动战士高达极限对决：全力加速 機動戦士ガンダム EXTREME VS. FULL BOOST,https://www.douban.com/game/26333054/,45.0,特意飞到东京玩了新作... 这游戏可以玩一辈子,KennyHaynes,48.0,https://img1.doubanio.com/lpic/s29601437.jpg,199,动作
200,200,GBA,游戏 / 角色扮演 / 动作,8.9,光明之魂2 シャイニング・ソウル II,https://www.douban.com/game/10876587/,45.0,最喜欢格斗狗狗,ヒカル,246.0,https://img3.doubanio.com/lpic/s10479163.jpg,200,动作
201,201,PC / PS4 / Xbox,游戏 / 角色扮演 / 冒险 / 动作,8.9,刺客信条·奥德赛：亚特兰蒂斯的命运 Assassin's Creed Odyssey: The Fate Of Atlantis,https://www.douban.com/game/33413820/,45.0,优秀的dlc，先不提不错的故事背景和爽快的战斗，光是沿途的景色就已经值回票价了,骑叶奈法的萝卜,28.0,https://img3.doubanio.com/lpic/s32301275.jpg,201,动作
202,203,PS2,游戏 / 角色扮演 / 冒险 / 动作,8.9,北欧女神2：希尔梅里亚 Valkyrie Profile 2: Silmeria,https://www.douban.com/game/11584290/,45.0,The Destinies mend rifts in time as Man etches fate anew.,化熊出爪,159.0,https://img3.doubanio.com/lpic/s28053244.jpg,202,动作
203,204,PC,游戏 / 角色扮演 / 动作,8.9,刀剑封魔录外传：上古传说,https://www.douban.com/game/11443159/,45.0,唯一一款风格独特的国产游戏，大招和连招设计新颖，其实最吸引的还是游戏背景，鬼怪神六道三界什么元素的加上武侠背景喜欢死了！,Ⅲusiøn,332.0,https://img3.doubanio.com/lpic/s10554251.jpg,203,动作
204,205,PC / Mac / PS4 / Linux,游戏 / 横版过关 / 角色扮演 / 动作冒险 / 动作,8.9,星界边境 Starbound,https://www.douban.com/game/24527236/,45.0,"男票在2014年情人节送了我一个starbound正版。

看他造的房子，我爱上了他……【讲真",一生。,390.0,https://img3.doubanio.com/lpic/s28050965.jpg,204,动作
205,206,Wii U,游戏 / 冒险 / 动作,8.9,塞尔达传说 黄昏公主 HD ゼルダの伝説 トワイライトプリンセス HD,https://www.douban.com/game/26730574/,45.0,被米德娜骑得好开心...,parus,40.0,https://img3.doubanio.com/lpic/s28435645.jpg,205,动作
206,207,GBA,游戏 / 横版过关 / 动作,8.9,洛克人Zero 4 ロックマンゼロ4,https://www.douban.com/game/26383424/,45.0,英雄悲壮谢幕，不由倍感神伤,Starling,96.0,https://img3.doubanio.com/lpic/s29341432.jpg,206,动作
207,208,PS3,游戏 / 射击 / 冒险 / 动作,8.9,神秘海域3：德雷克的诡计 Uncharted 3: Drake's Deception,https://www.douban.com/game/11540976/,45.0,想起以前玩《波斯王子》时那种身临其境的感觉，爬墙跳跃时的紧张和身体不由自主的扭动，如今在《神秘海域》里全无踪影，我只是目光呆滞地控制着德雷克跳跃翻滚，不会为了他在千米高空而害怕、身下即将塌陷而紧张。我长大了，再也无法沉迷游戏了，想想多么悲哀。,不勒个二,1717.0,https://img3.doubanio.com/lpic/s28418243.jpg,207,动作
208,209,Xbox One / Xbox 360,游戏 / 射击 / 动作,8.9,战争机器2 Gears of War 2,https://www.douban.com/game/24741244/,45.0,这画面，当年已经是帅到炸裂了 。我在小城市，我朋友来我家玩的时候，基本上都是纷纷惊叹，世界上居然还会有这么帅的游戏，这才叫游戏啊。,余一,371.0,https://img1.doubanio.com/lpic/s28071639.jpg,208,动作
209,210,PC / Mac / PS4 / Nintendo Switch,游戏 / 横版过关 / 射击 / 动作,8.9,武装原型 Broforce,https://www.douban.com/game/25923526/,45.0,明明应该翻译成兄贵力量！,混沌茸,449.0,https://img3.doubanio.com/lpic/s28111846.jpg,209,动作
210,211,PC / PS3 / Xbox 360,游戏 / 射击 / 动作,8.9,死亡空间2 Dead Space 2,https://www.douban.com/game/10739283/,45.0,除了重返石村号那里 其他还好 其实我想说的是 能坚持下来的 都不是一般人,[已注销],820.0,https://img3.doubanio.com/lpic/s9112510.jpg,210,动作
211,212,PS4 / PS3 / PSV/PS Vita,游戏 / 动作,8.9,奥丁领域：里普特拉西尔 オーディンスフィア レイヴスラシル,https://www.douban.com/game/26598506/,45.0,什么都好但是剧本要扣分...属于典型的日式无病呻吟，编剧为了写出戏剧性，让角色拽着故事走，没有矛盾就凭空造出个矛盾来推进剧情，人物动机编的痕迹太重。正面例子是胧村正，自然合理。,Velox,325.0,https://img3.doubanio.com/lpic/s28784885.jpg,211,动作
212,213,iPhone / iPad / Android,游戏 / 冒险 / 动作,8.9,四目之神 四目神,https://www.douban.com/game/26844023/,45.0,"曼陀沙华香神社，明月清辉阖家圆。
人间俯仰皆惆怅，故人何时亦归还。",七月,187.0,https://img1.doubanio.com/lpic/s29422127.jpg,212,动作
213,214,PC,游戏 / 角色扮演 / 冒险 / 动作,8.9,暗黑破坏神：地狱火,https://www.douban.com/game/20501332/,45.0,英语口语学习之路开始啦，我特刊那都佛又..,无敌莎莎波,103.0,https://img1.doubanio.com/lpic/s24587129.jpg,213,动作
214,215,PC,游戏 / 角色扮演 / 冒险 / 动作,8.9,剑侠情缘2 白金版,https://www.douban.com/game/21327836/,45.0,对，给西山居打一万颗一亿颗星星都不为过，不，我要把满天星星都摘下来送给你！国产武侠角色扮演类即时作战单机游戏的巅峰之作，成绝响了。角色代入感超强，第一次通关打成了不完美结局，人物都死了，哭了一星期。之后的几百次重刷必先苦练雪一刀和依风剑法。罗晓音因为此部作品的背景音乐而成为大陆游戏BGM一代宗师。西山居的游戏只有中关村默示录没玩过。,诶嘿嘿,531.0,https://img3.doubanio.com/lpic/s28047935.jpg,214,动作
215,216,PC / 浏览器,游戏 / 冒险 / 策略 / 动作,8.8,造梦西游,https://www.douban.com/game/30417690/,45.0,"这个系列确实好，现在我还能回忆起造二关卡界面分BGM，从造一到造三都完整通关啦，造四玩了一点，也没时间玩了
剧情故事尽管为改编，但大都采用了传统神话人物，我的部分神话知识真的是造梦西游给的，像二十八宿，八仙，十殿阎罗，上古各路神仙等，多多少少也算是对传统文化的发扬吧",黑湖,25.0,https://img3.doubanio.com/lpic/s29963695.jpg,215,动作
216,217,PC / PS / DC/Dreamcast / GBA / NGE,游戏 / 策略 / 动作,8.9,百战天虫：世界大战 Worms:World Party,https://www.douban.com/game/10751004/,45.0,楼上说的网游版不是天人互动的。是亚联游戏（后改名为北极冰科技）代理的。我是那款游戏最后一个本地化版本的策划之一。,囧叔,856.0,https://img1.doubanio.com/lpic/s10293188.jpg,216,动作
217,218,PSV/PS Vita,游戏 / 角色扮演 / 动作,8.9,胧村正DLC第四弹 鬼娘 元禄怪奇譚 - 角隠女地獄,https://www.douban.com/game/26744578/,45.0,这弹虽然难度最低，但罗邪和整个故事实在太可爱了！！！！！！,有獭啤,23.0,https://img3.doubanio.com/lpic/s28509321.jpg,217,动作
218,219,PC / PS2 / NDS,游戏 / 角色扮演 / 动作,8.9,永远的伊苏 イース エターナル,https://www.douban.com/game/10769920/,45.0,红毛教你不说话也可以收一路后宫。,retriever,296.0,https://img3.doubanio.com/lpic/s29473290.jpg,218,动作
219,220,3DS,游戏 / 益智 / 动作,8.9,瓦里奥制造 豪华 メイド イン ワリオ ゴージャス ,https://www.douban.com/game/30164618/,45.0,神了！！！年度最佳游戏,一褶,45.0,https://img3.doubanio.com/lpic/s29783172.jpg,219,动作
220,221,GBA,游戏 / 横版过关 / 动作,8.9,洛克人Zero 2 ロックマンゼロ2,https://www.douban.com/game/26383422/,45.0,关卡难度令人发指，武器和属性和ZERO1一致没新的东西（ZERO1里的矛变成了锁链矛，有些地形通过时需要，攻击方面和1的矛差不多），但加入了EX技和多色装甲（各种装甲能力不一，主要改变攻击、防御、速度三项能力），系统的完成度进一步提高。,多久,116.0,https://img3.doubanio.com/lpic/s29341430.jpg,220,动作
221,222,PC,游戏 / 模拟 / 车辆战斗 / 动作 / 第一人称射击,8.9,红色管弦乐队2：斯大林格勒英雄 Red Orchestra 2: Heroes of Stalingrad,https://www.douban.com/game/25890758/,45.0,关于这款游戏我有太多的话想说，这款游戏让我更直观的意识到战争的残酷，在游戏中，你即使是名游戏时间1000+的老兵，也可以被刚玩几个小时的新兵杀死，你一局会死很多次，一局最长的时间是45分钟，但二战是按年来计算的，如果真的上了战场，你能否活到战争结束？战场就是战场，战争就是战争。,爱吃肉松的涛酱,130.0,https://img3.doubanio.com/lpic/s27287306.jpg,221,动作
222,223,Linux,游戏 / 冒险 / 动作,8.9,碰碰球历险记 Bounce Tales,https://www.douban.com/game/26381544/,45.0,可不可以下载,东哥,40.0,https://img3.doubanio.com/lpic/s28063851.jpg,222,动作
223,224,PS4,游戏 / 冒险 / 动作,8.9,旺达与巨像 ワンダと巨像,https://www.douban.com/game/27069335/,45.0,那个打一星的，是个傻逼,杨干干,646.0,https://img3.doubanio.com/lpic/s29681151.jpg,223,动作
224,225,PS3 / Xbox 360,游戏 / 角色扮演 / 冒险 / 动作,8.9,荒野大镖客：亡灵梦魇 Red Dead Redemption: Undead Nightmare,https://www.douban.com/game/26386486/,45.0,"还是很不错的，一开始的悬疑，后来大家的人间百态，最后印第安琼斯的结尾，骑上了死神之马，完结了。
条目是我创建的，耶！",Acorn,80.0,https://img3.doubanio.com/lpic/s28068955.jpg,224,动作
225,226,PC / PS4 / Xbox One,游戏 / 角色扮演 / 冒险 / 动作,8.9,耻辱2 Dishonored 2,https://www.douban.com/game/26425690/,45.0,艾米丽什么时候出柜？,马甲君,848.0,https://img1.doubanio.com/lpic/s29287257.jpg,225,动作
226,227,PS2,游戏 / 动作,8.9,忍 Shinobi,https://www.douban.com/game/10735225/,45.0,好吧我承认。。。。。。。。这游戏我玩了6年。。。。。。。。。。。。。。,小豆子,155.0,https://img3.doubanio.com/lpic/s28434410.jpg,226,动作
227,228,PC / Mac / Linux,游戏 / 模拟 / 角色扮演 / 冒险 / 策略 / 动作,8.9,骑马与砍杀：戎马丹心-汉匈全面战争 Gloria Sinica · Han Hun Total War,https://www.douban.com/game/26661589/,45.0,犯我强汉！虽远必诛！寇能往，我亦能往,花璐爷,143.0,https://img1.doubanio.com/lpic/s28337089.jpg,227,动作
228,229,Wii U,游戏 / 迷你游戏集合 / 竞速 / 射击 / 益智 / 动作,8.8,任天堂大陆 Nintendo Land,https://www.douban.com/game/25822928/,45.0,多人游戏之神,tonyq0802,53.0,https://img1.doubanio.com/lpic/s28421859.jpg,228,动作
229,230,PC / PS4 / Xbox One,游戏 / 冒险 / 动作,8.8,地铁：离去 Metro Exodus,https://www.douban.com/game/27068063/,45.0,月光下，我驱车踏上了返程的道路。米勒上校在副驾驶睡着了，过量的辐射让我看不清眼前的道路。基里尔在身后告诉我今天的月亮特别大，告诉我不要睡着。我很怕，我怕我就这样睡过去，我怕我无法将药物送到安娜身边，我怕再现曙光核爆那样的悲剧。所以，我尽可能的少杀任何人，我尽可能的满足所有人的愿望。因为我知道，就算在这样的末世下，我们还是要选择希望，给他人生的希望也是给自己生的希望。最后在贝加尔湖畔的山崖上有我、有安娜、有大家、有希望，随着字幕单的出现陷入了许久的沉默。,missmystery,376.0,https://img3.doubanio.com/lpic/s30010333.jpg,229,动作
230,231,PC / Mac,游戏 / 即时战略 / 策略 / 动作,8.8,地下城守护者 Dungeon Keeper,https://www.douban.com/game/10757195/,45.0,我当坏蛋魔王我容易吗，一个破人类英雄都能挑了我的镰刀魔，怎么我当好人的时候你们都没影了。,[已注销],206.0,https://img3.doubanio.com/lpic/s9127076.jpg,230,动作
231,232,FC/NES/红白机,游戏 / 横版过关 / 动作,8.8,特救指令Solbrain 特救指令ソルブレイン,https://www.douban.com/game/26367508/,45.0,这游戏的8bit太好听啦！！,❒❑,65.0,https://img1.doubanio.com/lpic/s28049428.jpg,231,动作
232,233,NGC/GameCube,游戏 / 格斗 / 乱斗/清版 / 动作,8.8,任天堂明星大乱斗DX 大乱闘スマッシュブラザーズDX,https://www.douban.com/game/26339629/,45.0,"累計遊戲時間早就過千小時。近十年了一直在玩。
今年EVO的melee項目參賽人數超過1500，在這遊戲發售14年之後還能有這樣的人氣，只能說這是玩家群體苦心經營多年達成的奇蹟",dY/dX,29.0,https://img1.doubanio.com/lpic/s28397159.jpg,232,动作
233,234,PC / PS3 / Xbox 360,游戏 / 角色扮演 / 动作,8.8,上古卷轴4：湮没 The Elder Scrolls IV: Oblivion,https://www.douban.com/game/11607240/,45.0,安维尔的维多利亚式建筑，科罗尔的老橡树和石板街，香丁赫尔梦幻的童话房屋，石城斯金加德逼仄如峡谷的街道，飘雪的布鲁玛，永远阴霾且湿漉漉的利雅文，以及架在分岔河口上众多旧木桥拼接起来的布拉维尔，行走时几可听见脚下吱呀作响——赛瑞迪尔的世界未必不如天际迷人。,司马瑄,582.0,https://img3.doubanio.com/lpic/s11185830.jpg,233,动作
234,235,PC / MD/世嘉五代 / FC/NES/红白机 / GB,游戏 / 乱斗/清版 / 动作,8.8,双截龙3：罗塞塔之石 ダブルドラゴン3 ザ・ロゼッタストーン,https://www.douban.com/game/26370690/,45.0,过了好久好久，我才知道，原来双截龙的三大必杀技都有对应的日文汉字名，十分霸气！360无死角的旋风腿名为“龙尾岚风脚”，起身或落地时才能使出的上勾拳名为“天杀龙神拳”，音效爽快无比的膝顶名为“爆魔龙神脚”，一股浓浓的洗吹剪的感觉，O(∩_∩)O哈哈~,[已注销],376.0,https://img3.doubanio.com/lpic/s29785462.jpg,234,动作
235,236,FC/NES/红白机,游戏 / 横版过关 / 动作,8.8,高桥名人的冒险岛2 高橋名人の冒険島Ⅱ,https://www.douban.com/game/26375606/,45.0,很不错的一款游戏,逍遥晓飞,188.0,https://img1.doubanio.com/lpic/s28511488.jpg,235,动作
236,237,PC / Mac / PS4 / Wii U / PS3 / Xbox 360 / Linux,游戏 / 横版过关 / 冒险 / 动作,8.8,三位一体2 Trine 2,https://www.douban.com/game/20003191/,45.0,这可能是目前为止我见过画面最棒的横版动作游戏了，充满想象力的关卡、超高的谜题难度以及气势磅礴的背景音乐让它成为当之不愧的一匹黑马。而对操作灵活的极大要求更是让人时常忍不住想放弃啊，不过第二部相对第一部来说难度减少了不少，但谜题依然复杂又多样性。,盖世爱,890.0,https://img3.doubanio.com/lpic/s10206300.jpg,236,动作
237,238,Wii,游戏 / 迷你游戏集合 / 动作,8.8,手舞足蹈：瓦里奥制造 おどる メイド イン ワリオ,https://www.douban.com/game/26339577/,45.0,春节前买了wii玩了一半电视机坏了，电视修好后，一口气通关了。即使过了12年，该游戏还是不弱于当今市面上任何一款游戏，所以Ns版什么时候出。,Loiu10,50.0,https://img3.doubanio.com/lpic/s28402724.jpg,237,动作
